2025_07_29_07_12_06_L_001.csv,ブーム:,L,穿孔No.:,1,ビット径[mm]:,75,ストローク:,ショート,ドリフタ種類:,HD220,,,,,,,,,,,,,,,,,,,,,,,
シーケンス番号,時,分,秒,ミリ秒,穿孔長,穿孔速度,打撃圧,回転圧,フィード圧,打撃数,のみ継ぎ No.,穿孔エネルギー,穿孔No.,X(m),Y(m),Z:標高(m),x:TD(m),y:CL離(m),z:SL離(m),H:方位角(Deg),V:鉛直角(Deg),h:水平さし角(Deg),v:鉛直さし角(Deg),予備フィールド1,予備フィールド2,予備フィールド3,予備フィールド4,予備フィールド5,予備フィールド6,予備フィールド7,予備フィールド8,予備フィールド9,予備フィールド10
797,8,55,43,973,6.518,1.612,14.4,4,6.5,0,2,92.8,1446,-34520.623,33251.612,54.39,3862.436,-0.207,5.896,43.4606,78.779,-1.4125,11.221,,1,1,3866,,,,,,
798,8,55,44,173,6.525,1.643,14.4,4.6,6.3,0,2,88.5,1446,-34520.623,33251.612,54.39,3862.436,-0.207,5.896,43.4606,78.779,-1.4125,11.221,,1,1,3866,,,,,,
799,8,55,44,374,6.535,1.749,14.5,5.3,5.9,0,2,78.7,1446,-34520.593,33251.635,54.378,3862.398,-0.211,5.884,43.4732,78.9588,-1.3998,11.0412,,1,1,3866,,,,,,
800,8,55,44,573,6.542,1.719,14.5,4.8,5.9,0,2,81,1446,-34520.593,33251.635,54.378,3862.398,-0.211,5.884,43.4732,78.9588,-1.3998,11.0412,,1,1,3866,,,,,,
801,8,55,44,773,6.55,1.688,14.5,5.2,5.9,0,2,81.2,1446,-34520.593,33251.635,54.378,3862.398,-0.211,5.884,43.4732,78.9588,-1.3998,11.0412,,1,1,3866,,,,,,
802,8,55,44,973,6.557,1.688,14.4,4.5,6,0,2,81.8,1446,-34520.593,33251.635,54.378,3862.398,-0.211,5.884,43.4732,78.9588,-1.3998,11.0412,,1,1,3866,,,,,,
803,8,55,45,173,6.569,1.78,14.5,4.1,6.2,0,2,81.6,1446,-34520.561,33251.662,54.37,3862.356,-0.215,5.876,43.473,79.1152,-1.4,10.8848,,1,1,3866,,,,,,
804,8,55,45,373,6.577,1.856,14.4,4.3,6.2,0,2,77.9,1446,-34520.561,33251.662,54.37,3862.356,-0.215,5.876,43.473,79.1152,-1.4,10.8848,,1,1,3866,,,,,,
805,8,55,45,573,6.585,1.886,14.3,4.1,6.4,0,2,77.7,1446,-34520.561,33251.662,54.37,3862.356,-0.215,5.876,43.473,79.1152,-1.4,10.8848,,1,1,3866,,,,,,
806,8,55,45,773,6.594,1.688,14.5,4.6,6.3,0,2,86.5,1446,-34520.561,33251.662,54.37,3862.356,-0.215,5.876,43.473,79.1152,-1.4,10.8848,,1,1,3866,,,,,,
807,8,55,45,974,6.601,1.658,14.6,4.7,6.1,0,2,87.2,1446,-34520.561,33251.662,54.37,3862.356,-0.215,5.876,43.473,79.1152,-1.4,10.8848,,1,1,3866,,,,,,
808,8,55,46,173,6.609,1.643,14.6,4.5,6.2,0,2,89.1,1446,-34520.561,33251.68,54.421,3862.344,-0.202,5.927,43.4998,78.7413,-1.3733,11.2587,,1,1,3866,,,,,,
809,8,55,46,373,6.616,1.582,14.5,5,5.8,0,2,86.1,1446,-34520.561,33251.68,54.421,3862.344,-0.202,5.927,43.4998,78.7413,-1.3733,11.2587,,1,1,3866,,,,,,
810,8,55,46,573,6.623,1.551,14.5,5.1,5.8,0,2,87.1,1446,-34520.561,33251.68,54.421,3862.344,-0.202,5.927,43.4998,78.7413,-1.3733,11.2587,,1,1,3866,,,,,,
811,8,55,51,273,6.637,2.327,14.5,0.1,4.8,0,2,48.8,1446,-34520.538,33251.68,54.336,3862.328,-0.218,5.842,43.4206,79.3925,-1.4525,10.6075,,1,1,3866,,,,,,
812,8,58,17,193,6.651,4.35,14.4,4.8,5.7,0,3,29.8,1446,-34522.679,33249.614,53.76,3865.303,-0.171,5.266,42.7486,78.0859,-2.1244,11.9141,,1,1,3866,,,,,,
813,8,58,17,394,6.66,3.377,14.2,4.4,6,0,3,39.8,1446,-34522.679,33249.614,53.76,3865.303,-0.171,5.266,42.7486,78.0859,-2.1244,11.9141,,1,1,3866,,,,,,
814,8,58,17,593,6.671,2.54,14,5,5.9,0,3,50.3,1446,-34522.679,33249.614,53.76,3865.303,-0.171,5.266,42.7486,78.0859,-2.1244,11.9141,,1,1,3866,,,,,,
815,8,58,17,794,6.68,2.145,14,4.9,6,0,3,60.5,1446,-34522.65,33249.642,53.771,3865.262,-0.172,5.277,42.8478,78.1113,-2.0253,11.8887,,1,1,3866,,,,,,
816,8,58,17,993,6.687,1.795,14.1,5.2,5.9,0,3,71.7,1446,-34522.65,33249.642,53.771,3865.262,-0.172,5.277,42.8478,78.1113,-2.0253,11.8887,,1,1,3866,,,,,,
817,8,58,18,194,6.695,1.612,14.2,5.7,6,0,3,82.7,1446,-34522.65,33249.642,53.771,3865.262,-0.172,5.277,42.8478,78.1113,-2.0253,11.8887,,1,1,3866,,,,,,
818,8,58,18,393,6.703,1.81,14.3,4.9,5.5,0,3,68.8,1446,-34522.65,33249.642,53.771,3865.262,-0.172,5.277,42.8478,78.1113,-2.0253,11.8887,,1,1,3866,,,,,,
819,8,58,18,594,6.713,1.932,14.5,5.6,5.7,0,3,69.2,1446,-34522.65,33249.642,53.771,3865.262,-0.172,5.277,42.8478,78.1113,-2.0253,11.8887,,1,1,3866,,,,,,
820,8,58,18,793,6.724,2.114,14.4,5.2,5.3,0,3,57.9,1446,-34522.65,33249.642,53.771,3865.262,-0.172,5.277,42.8478,78.1113,-2.0253,11.8887,,1,1,3866,,,,,,
821,8,58,18,994,6.734,2.19,14.3,4.6,5.9,0,3,61.3,1446,-34522.65,33249.642,53.771,3865.262,-0.172,5.277,42.8478,78.1113,-2.0253,11.8887,,1,1,3866,,,,,,
822,8,58,19,193,6.745,2.297,14.4,5.1,6,0,3,60.3,1446,-34522.65,33249.642,53.771,3865.262,-0.172,5.277,42.8478,78.1113,-2.0253,11.8887,,1,1,3866,,,,,,
823,8,58,19,393,6.754,2.221,14.4,5.3,5.9,0,3,60.7,1446,-34522.64,33249.657,53.864,3865.244,-0.169,5.37,42.7425,76.9452,-2.1305,13.0548,,1,1,3866,,,,,,
824,8,58,19,594,6.76,1.734,14.4,5,6.3,0,3,83.3,1446,-34522.64,33249.657,53.864,3865.244,-0.169,5.37,42.7425,76.9452,-2.1305,13.0548,,1,1,3866,,,,,,
825,8,58,19,794,6.77,1.84,14.3,4.7,5.6,0,3,69.1,1446,-34522.64,33249.657,53.864,3865.244,-0.169,5.37,42.7425,76.9452,-2.1305,13.0548,,1,1,3866,,,,,,
826,8,58,19,994,6.78,2.008,14.4,4.7,6,0,3,68.6,1446,-34522.64,33249.657,53.864,3865.244,-0.169,5.37,42.7425,76.9452,-2.1305,13.0548,,1,1,3866,,,,,,
827,8,58,20,194,6.788,1.947,14.5,4.8,6.3,0,3,74.7,1446,-34522.598,33249.684,53.874,3865.195,-0.179,5.38,42.7659,77.0858,-2.1072,12.9142,,1,1,3866,,,,,,
828,8,58,20,393,6.797,1.901,14.3,4.2,6.3,0,3,75.5,1446,-34522.598,33249.684,53.874,3865.195,-0.179,5.38,42.7659,77.0858,-2.1072,12.9142,,1,1,3866,,,,,,
829,8,58,20,593,6.806,1.886,14.6,3.7,6.5,0,3,80.8,1446,-34522.598,33249.684,53.874,3865.195,-0.179,5.38,42.7659,77.0858,-2.1072,12.9142,,1,1,3866,,,,,,
830,8,58,20,794,6.816,2.008,14.9,4.1,6.2,0,3,75.3,1446,-34522.598,33249.684,53.874,3865.195,-0.179,5.38,42.7659,77.0858,-2.1072,12.9142,,1,1,3866,,,,,,
831,8,58,20,993,6.826,2.069,14.7,3.9,6.4,0,3,74.2,1446,-34522.572,33249.72,53.883,3865.152,-0.172,5.389,42.7922,77.0249,-2.0809,12.9751,,1,1,3866,,,,,,
832,8,58,21,193,6.834,1.947,14.5,3.7,6.4,0,3,76.6,1446,-34522.572,33249.72,53.883,3865.152,-0.172,5.389,42.7922,77.0249,-2.0809,12.9751,,1,1,3866,,,,,,
833,8,58,21,393,6.841,1.673,14.7,3.4,6.8,0,3,96.1,1446,-34522.572,33249.72,53.883,3865.152,-0.172,5.389,42.7922,77.0249,-2.0809,12.9751,,1,1,3866,,,,,,
834,8,58,21,593,6.847,1.506,14.6,3.6,6.8,0,3,107.1,1446,-34522.572,33249.72,53.883,3865.152,-0.172,5.389,42.7922,77.0249,-2.0809,12.9751,,1,1,3866,,,,,,
835,8,58,21,794,6.855,1.491,14.6,3.9,6.6,0,3,104.4,1446,-34522.572,33249.72,53.883,3865.152,-0.172,5.389,42.7922,77.0249,-2.0809,12.9751,,1,1,3866,,,,,,
836,8,58,21,994,6.861,1.399,14.6,4.1,6.4,0,3,108.3,1446,-34522.572,33249.72,53.883,3865.152,-0.172,5.389,42.7922,77.0249,-2.0809,12.9751,,1,1,3866,,,,,,
837,8,58,22,193,6.868,1.491,14.5,4.6,6.4,0,3,99.9,1446,-34522.572,33249.72,53.883,3865.152,-0.172,5.389,42.7922,77.0249,-2.0809,12.9751,,1,1,3866,,,,,,
838,8,58,22,393,6.875,1.445,14.5,4.3,6.4,0,3,103.3,1446,-34522.572,33249.72,53.883,3865.152,-0.172,5.389,42.7922,77.0249,-2.0809,12.9751,,1,1,3866,,,,,,
839,8,58,22,594,6.88,1.338,14.6,4.1,6.4,0,3,114,1446,-34522.548,33249.73,53.913,3865.128,-0.182,5.42,42.7157,76.8529,-2.1574,13.1471,,1,1,3866,,,,,,
840,8,58,22,793,6.887,1.475,14.6,4,6.5,0,3,104.8,1446,-34522.548,33249.73,53.913,3865.128,-0.182,5.42,42.7157,76.8529,-2.1574,13.1471,,1,1,3866,,,,,,
841,8,58,22,993,6.894,1.43,14.7,3.9,6.5,0,3,109,1446,-34522.548,33249.73,53.913,3865.128,-0.182,5.42,42.7157,76.8529,-2.1574,13.1471,,1,1,3866,,,,,,
842,8,58,23,193,6.9,1.278,14.7,3.9,6.3,0,3,118.1,1446,-34522.548,33249.73,53.913,3865.128,-0.182,5.42,42.7157,76.8529,-2.1574,13.1471,,1,1,3866,,,,,,
843,8,58,23,393,6.905,1.232,14.7,4.1,6.5,0,3,126.4,1446,-34522.548,33249.73,53.913,3865.128,-0.182,5.42,42.7157,76.8529,-2.1574,13.1471,,1,1,3866,,,,,,
844,8,58,23,593,6.911,1.171,14.6,3.9,6.3,0,3,127.6,1446,-34522.548,33249.73,53.913,3865.128,-0.182,5.42,42.7157,76.8529,-2.1574,13.1471,,1,1,3866,,,,,,
845,8,58,23,793,6.916,1.171,14.5,3.7,6.8,0,3,135,1446,-34522.548,33249.73,53.913,3865.128,-0.182,5.42,42.7157,76.8529,-2.1574,13.1471,,1,1,3866,,,,,,
846,8,58,23,993,6.922,1.186,14.4,3.5,6.7,0,3,130.9,1446,-34522.548,33249.73,53.913,3865.128,-0.182,5.42,42.7157,76.8529,-2.1574,13.1471,,1,1,3866,,,,,,
847,8,58,24,193,6.927,1.217,14.4,3.5,6.7,0,3,124.8,1446,-34522.548,33249.73,53.913,3865.128,-0.182,5.42,42.7157,76.8529,-2.1574,13.1471,,1,1,3866,,,,,,
848,8,58,24,393,6.933,1.247,14.3,3.9,6.8,0,3,124.9,1446,-34522.525,33249.746,53.921,3865.1,-0.188,5.428,42.7512,76.7862,-2.1218,13.2138,,1,1,3866,,,,,,
849,8,58,24,754,6.934,0.548,14.6,3.4,6.8,0,3,295.5,1446,-34522.525,33249.746,53.921,3865.1,-0.188,5.428,42.7512,76.7862,-2.1218,13.2138,,1,1,3866,,,,,,
850,8,58,24,973,6.94,0.487,14.9,3.7,6.8,0,3,340.7,1446,-34522.525,33249.746,53.921,3865.1,-0.188,5.428,42.7512,76.7862,-2.1218,13.2138,,1,1,3866,,,,,,
851,8,58,25,173,6.947,0.989,14.7,3.7,6.6,0,3,158.6,1446,-34522.517,33249.773,53.917,3865.075,-0.173,5.423,42.796,76.7732,-2.0771,13.2268,,1,1,3866,,,,,,
852,8,58,25,373,6.951,1.262,14.6,3.9,6.6,0,3,123.4,1446,-34522.517,33249.773,53.917,3865.075,-0.173,5.423,42.796,76.7732,-2.0771,13.2268,,1,1,3866,,,,,,
853,8,58,25,573,6.957,1.232,14.5,3.3,6.6,0,3,124.8,1446,-34522.517,33249.773,53.917,3865.075,-0.173,5.423,42.796,76.7732,-2.0771,13.2268,,1,1,3866,,,,,,
854,8,58,25,773,6.962,1.141,14.5,3.6,6.8,0,3,138.8,1446,-34522.517,33249.773,53.917,3865.075,-0.173,5.423,42.796,76.7732,-2.0771,13.2268,,1,1,3866,,,,,,
855,8,58,25,993,6.968,1.049,14.5,3.9,6.7,0,3,147.2,1446,-34522.517,33249.773,53.917,3865.075,-0.173,5.423,42.796,76.7732,-2.0771,13.2268,,1,1,3866,,,,,,
856,8,58,26,193,6.97,0.943,14.5,4,6.7,0,3,163.9,1446,-34522.517,33249.773,53.917,3865.075,-0.173,5.423,42.796,76.7732,-2.0771,13.2268,,1,1,3866,,,,,,
857,8,58,26,393,6.976,0.882,14.4,3.8,6.6,0,3,170.9,1446,-34522.517,33249.773,53.917,3865.075,-0.173,5.423,42.796,76.7732,-2.0771,13.2268,,1,1,3866,,,,,,
858,8,58,26,593,6.982,1.126,14.4,4,6.4,0,3,130.6,1446,-34522.517,33249.773,53.917,3865.075,-0.173,5.423,42.796,76.7732,-2.0771,13.2268,,1,1,3866,,,,,,
859,8,58,26,793,6.987,1.262,14.5,3.8,6.7,0,3,123.1,1446,-34522.473,33249.801,53.865,3865.025,-0.185,5.371,42.81,77.4501,-2.0631,12.5499,,1,1,3866,,,,,,
860,8,58,26,993,6.991,1.141,14.7,3.8,6.5,0,3,135.3,1446,-34522.473,33249.801,53.865,3865.025,-0.185,5.371,42.81,77.4501,-2.0631,12.5499,,1,1,3866,,,,,,
861,8,58,27,193,6.997,0.973,14.6,3.8,6.7,0,3,161.8,1446,-34522.473,33249.801,53.865,3865.025,-0.185,5.371,42.81,77.4501,-2.0631,12.5499,,1,1,3866,,,,,,
862,8,58,27,394,7.002,1.065,14.5,4.1,6.6,0,3,143.4,1446,-34522.473,33249.801,53.865,3865.025,-0.185,5.371,42.81,77.4501,-2.0631,12.5499,,1,1,3866,,,,,,
863,8,58,27,593,7.008,1.186,14.5,4.2,6.4,0,3,125.8,1446,-34522.473,33249.801,53.865,3865.025,-0.185,5.371,42.81,77.4501,-2.0631,12.5499,,1,1,3866,,,,,,
864,8,58,27,794,7.012,1.171,14.6,3.9,6.6,0,3,132.9,1446,-34522.473,33249.801,53.865,3865.025,-0.185,5.371,42.81,77.4501,-2.0631,12.5499,,1,1,3866,,,,,,
865,8,58,27,994,7.018,1.141,14.4,3.8,6.7,0,3,134.6,1446,-34522.473,33249.801,53.865,3865.025,-0.185,5.371,42.81,77.4501,-2.0631,12.5499,,1,1,3866,,,,,,
866,8,58,28,193,7.023,1.11,14.4,3.5,6.8,0,3,141.3,1446,-34522.473,33249.801,53.865,3865.025,-0.185,5.371,42.81,77.4501,-2.0631,12.5499,,1,1,3866,,,,,,
867,8,58,28,393,7.029,1.171,14.5,3.5,6.8,0,3,133.9,1446,-34522.525,33249.836,53.963,3865.037,-0.123,5.469,42.8501,76.7788,-2.023,13.2212,,1,1,3866,,,,,,
868,8,58,28,594,7.034,1.186,14.5,3.8,6.7,0,3,132.1,1446,-34522.525,33249.836,53.963,3865.037,-0.123,5.469,42.8501,76.7788,-2.023,13.2212,,1,1,3866,,,,,,
869,8,58,28,794,7.039,1.171,14.5,3.9,6.4,0,3,126.6,1446,-34522.525,33249.836,53.963,3865.037,-0.123,5.469,42.8501,76.7788,-2.023,13.2212,,1,1,3866,,,,,,
870,8,58,28,993,7.044,1.11,14.6,3.8,6.5,0,3,138,1446,-34522.525,33249.836,53.963,3865.037,-0.123,5.469,42.8501,76.7788,-2.023,13.2212,,1,1,3866,,,,,,
871,8,58,29,193,7.05,1.141,14.6,3.9,6.5,0,3,134.5,1446,-34522.449,33249.82,53.914,3864.995,-0.188,5.42,42.8095,77.1205,-2.0636,12.8795,,1,1,3866,,,,,,
872,8,58,29,393,7.055,1.202,14.5,3.7,6.5,0,3,125.8,1446,-34522.449,33249.82,53.914,3864.995,-0.188,5.42,42.8095,77.1205,-2.0636,12.8795,,1,1,3866,,,,,,
873,8,58,29,594,7.061,1.186,14.5,3.6,6.6,0,3,130,1446,-34522.449,33249.82,53.914,3864.995,-0.188,5.42,42.8095,77.1205,-2.0636,12.8795,,1,1,3866,,,,,,
874,8,58,29,793,7.066,1.171,14.5,4,6.5,0,3,128.9,1446,-34522.449,33249.82,53.914,3864.995,-0.188,5.42,42.8095,77.1205,-2.0636,12.8795,,1,1,3866,,,,,,
875,8,58,29,993,7.072,1.095,14.4,4.2,6.4,0,3,135.8,1446,-34522.449,33249.82,53.914,3864.995,-0.188,5.42,42.8095,77.1205,-2.0636,12.8795,,1,1,3866,,,,,,
876,8,58,30,193,7.078,1.156,14.5,4.2,6.5,0,3,132,1446,-34522.449,33249.82,53.914,3864.995,-0.188,5.42,42.8095,77.1205,-2.0636,12.8795,,1,1,3866,,,,,,
877,8,58,30,393,7.083,1.217,14.6,4.1,6.6,0,3,128.1,1446,-34522.449,33249.82,53.914,3864.995,-0.188,5.42,42.8095,77.1205,-2.0636,12.8795,,1,1,3866,,,,,,
878,8,58,30,593,7.089,1.202,14.6,3.7,6.5,0,3,126.7,1446,-34522.449,33249.82,53.914,3864.995,-0.188,5.42,42.8095,77.1205,-2.0636,12.8795,,1,1,3866,,,,,,
879,8,58,30,793,7.093,1.171,14.5,3.9,6.6,0,3,132,1447,-34522.466,33249.863,53.933,3864.976,-0.146,5.439,42.8258,76.8742,-2.0472,13.1258,,1,1,3866,,,,,,
880,8,58,30,993,7.1,1.156,14.4,3.4,6.9,0,3,138.1,1447,-34522.466,33249.863,53.933,3864.976,-0.146,5.439,42.8258,76.8742,-2.0472,13.1258,,1,1,3866,,,,,,
881,8,58,31,193,7.104,1.171,14.4,3.7,6.7,0,3,131.1,1447,-34522.466,33249.863,53.933,3864.976,-0.146,5.439,42.8258,76.8742,-2.0472,13.1258,,1,1,3866,,,,,,
882,8,58,31,393,7.111,1.247,14.4,3.9,6.7,0,3,124.3,1447,-34522.466,33249.863,53.933,3864.976,-0.146,5.439,42.8258,76.8742,-2.0472,13.1258,,1,1,3866,,,,,,
883,8,58,31,593,7.115,1.141,14.5,3.7,6.5,0,3,133.2,1447,-34522.466,33249.863,53.933,3864.976,-0.146,5.439,42.8258,76.8742,-2.0472,13.1258,,1,1,3866,,,,,,
884,8,58,31,793,7.119,1.034,14.4,3.1,6.9,0,3,153.9,1447,-34522.466,33249.863,53.933,3864.976,-0.146,5.439,42.8258,76.8742,-2.0472,13.1258,,1,1,3866,,,,,,
885,8,58,31,994,7.125,1.049,14.6,3.9,6.6,0,3,147.3,1447,-34522.466,33249.863,53.933,3864.976,-0.146,5.439,42.8258,76.8742,-2.0472,13.1258,,1,1,3866,,,,,,
886,8,58,32,194,7.13,1.156,14.6,3.7,6.5,0,3,133.6,1447,-34522.466,33249.863,53.933,3864.976,-0.146,5.439,42.8258,76.8742,-2.0472,13.1258,,1,1,3866,,,,,,
887,8,58,32,393,7.136,1.11,14.5,3.1,7,0,3,145.6,1447,-34522.433,33249.859,53.957,3864.955,-0.172,5.463,42.8938,76.9994,-1.9792,13.0006,,1,1,3866,,,,,,
888,8,58,32,594,7.14,1.049,14.5,3.9,6.7,0,3,148.2,1447,-34522.433,33249.859,53.957,3864.955,-0.172,5.463,42.8938,76.9994,-1.9792,13.0006,,1,1,3866,,,,,,
889,8,58,32,794,7.146,1.095,14.6,3.8,6.5,0,3,140.6,1447,-34522.433,33249.859,53.957,3864.955,-0.172,5.463,42.8938,76.9994,-1.9792,13.0006,,1,1,3866,,,,,,
890,8,58,32,993,7.15,1.126,14.3,3.1,7,0,3,140.2,1447,-34522.433,33249.859,53.957,3864.955,-0.172,5.463,42.8938,76.9994,-1.9792,13.0006,,1,1,3866,,,,,,
891,8,58,33,493,7.153,0.243,14.5,3.6,6.7,0,3,634.2,1447,-34522.442,33249.906,53.951,3864.928,-0.132,5.458,42.945,76.854,-1.9281,13.146,,1,1,3866,,,,,,
892,8,58,33,693,7.161,0.821,14.4,3.9,6.7,0,3,185.7,1447,-34522.442,33249.906,53.951,3864.928,-0.132,5.458,42.945,76.854,-1.9281,13.146,,1,1,3866,,,,,,
893,8,58,33,894,7.165,1.217,14.5,3.9,6.7,0,3,128.7,1447,-34522.442,33249.906,53.951,3864.928,-0.132,5.458,42.945,76.854,-1.9281,13.146,,1,1,3866,,,,,,
894,8,58,34,93,7.174,1.369,14.6,3.6,6.6,0,3,112.5,1447,-34522.381,33249.902,53.898,3864.888,-0.178,5.405,42.9581,77.6589,-1.915,12.3411,,1,1,3866,,,,,,
895,8,58,34,294,7.179,1.369,14.5,3.4,6.8,0,3,116.5,1447,-34522.381,33249.902,53.898,3864.888,-0.178,5.405,42.9581,77.6589,-1.915,12.3411,,1,1,3866,,,,,,
896,8,58,34,493,7.186,1.475,14.5,4.2,6.5,0,3,101.7,1447,-34522.381,33249.902,53.898,3864.888,-0.178,5.405,42.9581,77.6589,-1.915,12.3411,,1,1,3866,,,,,,
897,8,58,34,693,7.192,1.399,14.4,3.8,6.4,0,3,105.5,1447,-34522.381,33249.902,53.898,3864.888,-0.178,5.405,42.9581,77.6589,-1.915,12.3411,,1,1,3866,,,,,,
898,8,58,34,893,7.201,1.567,14.3,3.7,6.4,0,3,93.1,1447,-34522.381,33249.902,53.898,3864.888,-0.178,5.405,42.9581,77.6589,-1.915,12.3411,,1,1,3866,,,,,,
899,8,58,35,93,7.208,1.719,14.4,3.8,6.5,0,3,86.4,1447,-34522.381,33249.902,53.898,3864.888,-0.178,5.405,42.9581,77.6589,-1.915,12.3411,,1,1,3866,,,,,,
900,8,58,35,293,7.214,1.506,14.3,4,6.5,0,3,97.1,1447,-34522.381,33249.902,53.898,3864.888,-0.178,5.405,42.9581,77.6589,-1.915,12.3411,,1,1,3866,,,,,,
901,8,58,35,493,7.219,1.186,14.4,3.5,6.8,0,3,130.7,1447,-34522.381,33249.902,53.898,3864.888,-0.178,5.405,42.9581,77.6589,-1.915,12.3411,,1,1,3866,,,,,,
902,8,58,35,694,7.225,1.095,14.4,3.6,6.8,0,3,141.2,1447,-34522.386,33249.934,53.935,3864.869,-0.152,5.441,42.9623,77.3099,-1.9108,12.6901,,1,1,3866,,,,,,
903,8,58,35,894,7.229,1.095,14.4,4.2,6.5,0,3,136.3,1447,-34522.386,33249.934,53.935,3864.869,-0.152,5.441,42.9623,77.3099,-1.9108,12.6901,,1,1,3866,,,,,,
904,8,58,36,94,7.233,1.019,14.4,4.1,6.6,0,3,147.2,1447,-34522.386,33249.934,53.935,3864.869,-0.152,5.441,42.9623,77.3099,-1.9108,12.6901,,1,1,3866,,,,,,
905,8,58,36,293,7.239,1.065,14.4,3.8,6.5,0,3,139.8,1447,-34522.386,33249.934,53.935,3864.869,-0.152,5.441,42.9623,77.3099,-1.9108,12.6901,,1,1,3866,,,,,,
906,8,58,36,493,7.244,1.202,14.4,4.2,6.4,0,3,121.1,1447,-34522.386,33249.934,53.935,3864.869,-0.152,5.441,42.9623,77.3099,-1.9108,12.6901,,1,1,3866,,,,,,
907,8,58,36,694,7.25,1.186,14.4,3.9,6.6,0,3,127.3,1447,-34522.386,33249.934,53.935,3864.869,-0.152,5.441,42.9623,77.3099,-1.9108,12.6901,,1,1,3866,,,,,,
908,8,58,36,893,7.256,1.095,14.4,3.5,6.7,0,3,140.3,1447,-34522.386,33249.934,53.935,3864.869,-0.152,5.441,42.9623,77.3099,-1.9108,12.6901,,1,1,3866,,,,,,
909,8,58,37,93,7.26,1.049,14.4,3.8,6.7,0,3,147.5,1447,-34522.386,33249.934,53.935,3864.869,-0.152,5.441,42.9623,77.3099,-1.9108,12.6901,,1,1,3866,,,,,,
910,8,58,37,294,7.265,1.019,14.4,4,6.6,0,3,149.8,1447,-34522.386,33249.934,53.935,3864.869,-0.152,5.441,42.9623,77.3099,-1.9108,12.6901,,1,1,3866,,,,,,
911,8,58,37,493,7.271,1.11,14.5,4.2,6.4,0,3,133.7,1447,-34522.358,33249.933,53.952,3864.85,-0.172,5.458,42.8921,77.1189,-1.9809,12.8811,,1,1,3866,,,,,,
912,8,58,37,693,7.276,1.247,14.5,4.2,6.3,0,3,118.4,1447,-34522.358,33249.933,53.952,3864.85,-0.172,5.458,42.8921,77.1189,-1.9809,12.8811,,1,1,3866,,,,,,
913,8,58,37,893,7.281,1.126,14.5,4.2,6.3,0,3,131.2,1447,-34522.358,33249.933,53.952,3864.85,-0.172,5.458,42.8921,77.1189,-1.9809,12.8811,,1,1,3866,,,,,,
914,8,58,38,93,7.286,1.08,14.6,3.7,6.6,0,3,144.6,1447,-34522.358,33249.933,53.952,3864.85,-0.172,5.458,42.8921,77.1189,-1.9809,12.8811,,1,1,3866,,,,,,
915,8,58,38,293,7.293,1.141,14.6,3.4,6.8,0,3,139.6,1447,-34522.34,33249.947,53.968,3864.827,-0.175,5.474,42.8954,77.0525,-1.9776,12.9475,,1,1,3866,,,,,,
916,8,58,38,493,7.299,1.278,14.6,3.8,6.6,0,3,121.6,1447,-34522.34,33249.947,53.968,3864.827,-0.175,5.474,42.8954,77.0525,-1.9776,12.9475,,1,1,3866,,,,,,
917,8,58,38,693,7.303,1.217,14.5,3.7,6.7,0,3,127.3,1447,-34522.34,33249.947,53.968,3864.827,-0.175,5.474,42.8954,77.0525,-1.9776,12.9475,,1,1,3866,,,,,,
918,8,58,38,893,7.308,1.141,14.4,3.6,6.8,0,3,136.8,1447,-34522.34,33249.947,53.968,3864.827,-0.175,5.474,42.8954,77.0525,-1.9776,12.9475,,1,1,3866,,,,,,
919,8,58,39,93,7.314,1.095,14.4,3.5,6.8,0,3,141.8,1447,-34522.34,33249.947,53.968,3864.827,-0.175,5.474,42.8954,77.0525,-1.9776,12.9475,,1,1,3866,,,,,,
920,8,58,39,293,7.32,1.141,14.4,3.8,6.6,0,3,133,1447,-34522.34,33249.947,53.968,3864.827,-0.175,5.474,42.8954,77.0525,-1.9776,12.9475,,1,1,3866,,,,,,
921,8,58,39,493,7.324,1.156,14.5,4.1,6.4,0,3,128.9,1447,-34522.34,33249.947,53.968,3864.827,-0.175,5.474,42.8954,77.0525,-1.9776,12.9475,,1,1,3866,,,,,,
922,8,58,39,693,7.329,1.156,14.5,4.1,6.4,0,3,128.2,1447,-34522.34,33249.947,53.968,3864.827,-0.175,5.474,42.8954,77.0525,-1.9776,12.9475,,1,1,3866,,,,,,
923,8,58,39,894,7.333,1.126,14.5,4.5,6.2,0,3,128.8,1447,-34522.342,33249.985,53.966,3864.802,-0.146,5.472,42.8938,76.9403,-1.9793,13.0597,,1,1,3866,,,,,,
924,8,58,40,93,7.339,1.019,14.5,4.5,6.3,0,3,143.7,1447,-34522.342,33249.985,53.966,3864.802,-0.146,5.472,42.8938,76.9403,-1.9793,13.0597,,1,1,3866,,,,,,
925,8,58,40,293,7.346,1.095,14.5,4.4,6.3,0,3,134.2,1447,-34522.342,33249.985,53.966,3864.802,-0.146,5.472,42.8938,76.9403,-1.9793,13.0597,,1,1,3866,,,,,,
926,8,58,40,493,7.352,1.308,14.5,4.5,6.3,0,3,111.7,1447,-34522.342,33249.985,53.966,3864.802,-0.146,5.472,42.8938,76.9403,-1.9793,13.0597,,1,1,3866,,,,,,
927,8,58,40,693,7.357,1.278,14.4,3.8,6.6,0,3,118.7,1447,-34522.342,33249.985,53.966,3864.802,-0.146,5.472,42.8938,76.9403,-1.9793,13.0597,,1,1,3866,,,,,,
