2025_07_29_07_12_06_L_002.csv,ブーム:,L,穿孔No.:,2,ビット径[mm]:,75,ストローク:,ショート,ドリフタ種類:,HD220,,,,,,,,,,,,,,,,,,,,,,,
シーケンス番号,時,分,秒,ミリ秒,穿孔長,穿孔速度,打撃圧,回転圧,フィード圧,打撃数,のみ継ぎ No.,穿孔エネルギー,穿孔No.,X(m),Y(m),Z:標高(m),x:TD(m),y:CL離(m),z:SL離(m),H:方位角(Deg),V:鉛直角(Deg),h:水平さし角(Deg),v:鉛直さし角(Deg),予備フィールド1,予備フィールド2,予備フィールド3,予備フィールド4,予備フィールド5,予備フィールド6,予備フィールド7,予備フィールド8,予備フィールド9,予備フィールド10
7714,10,43,25,633,27.314,0.897,14.5,9.1,4.1,0,10,91.8,1469,-34519.828,33247.23,49.688,3864.964,-3.873,1.194,45.0148,87.8085,0.1418,2.1915,,1,1,3866,,,,,,
7715,10,43,25,833,27.319,1.08,14.5,8.5,4.2,0,10,77.8,1469,-34519.828,33247.23,49.688,3864.964,-3.873,1.194,45.0148,87.8085,0.1418,2.1915,,1,1,3866,,,,,,
7716,10,43,26,53,27.321,0.867,14.5,6.9,4.9,0,10,113.7,1469,-34519.828,33247.23,49.688,3864.964,-3.873,1.194,45.0148,87.8085,0.1418,2.1915,,1,1,3866,,,,,,
7717,10,43,26,273,27.325,0.943,14.4,8.7,4.7,0,10,98.7,1469,-34519.828,33247.23,49.688,3864.964,-3.873,1.194,45.0148,87.8085,0.1418,2.1915,,1,1,3866,,,,,,
7718,10,43,26,474,27.329,1.049,14.4,8.2,4.6,0,10,86.8,1469,-34519.828,33247.23,49.688,3864.964,-3.873,1.194,45.0148,87.8085,0.1418,2.1915,,1,1,3866,,,,,,
7719,10,43,26,674,27.331,0.821,14.4,8.2,4.5,0,10,107.3,1470,-34519.813,33247.241,49.701,3864.946,-3.876,1.207,45.0293,87.6636,0.1562,2.3364,,1,1,3866,,,,,,
7720,10,43,26,873,27.335,1.11,14.4,8.3,4.3,0,10,77.3,1470,-34519.813,33247.241,49.701,3864.946,-3.876,1.207,45.0293,87.6636,0.1562,2.3364,,1,1,3866,,,,,,
7721,10,43,27,73,27.338,0.897,14.4,8.8,4.3,0,10,94.3,1470,-34519.813,33247.241,49.701,3864.946,-3.876,1.207,45.0293,87.6636,0.1562,2.3364,,1,1,3866,,,,,,
7722,10,43,27,273,27.342,1.034,14.5,9.1,4.1,0,10,79.4,1470,-34519.813,33247.241,49.701,3864.946,-3.876,1.207,45.0293,87.6636,0.1562,2.3364,,1,1,3866,,,,,,
7723,10,43,27,474,27.346,1.217,14.5,9,4,0,10,65.5,1470,-34519.813,33247.241,49.701,3864.946,-3.876,1.207,45.0293,87.6636,0.1562,2.3364,,1,1,3866,,,,,,
7724,10,43,27,674,27.349,1.004,14.5,7.8,4.3,0,10,86.7,1470,-34519.813,33247.241,49.701,3864.946,-3.876,1.207,45.0293,87.6636,0.1562,2.3364,,1,1,3866,,,,,,
7725,10,43,27,873,27.353,1.126,14.5,8.6,4.3,0,10,76.5,1470,-34519.813,33247.241,49.701,3864.946,-3.876,1.207,45.0293,87.6636,0.1562,2.3364,,1,1,3866,,,,,,
7726,10,43,28,73,27.357,1.08,14.5,7.5,4.5,0,10,84.2,1470,-34519.813,33247.241,49.701,3864.946,-3.876,1.207,45.0293,87.6636,0.1562,2.3364,,1,1,3866,,,,,,
7727,10,43,28,274,27.36,0.989,14.5,7.8,4.6,0,10,93.3,1470,-34519.813,33247.241,49.701,3864.946,-3.876,1.207,45.0293,87.6636,0.1562,2.3364,,1,1,3866,,,,,,
7728,10,43,28,473,27.364,1.217,14.5,8.1,4.7,0,10,76.6,1470,-34519.795,33247.257,49.694,3864.922,-3.877,1.2,44.9767,87.7981,0.1036,2.2019,,1,1,3866,,,,,,
7729,10,43,28,694,27.367,0.958,14.4,8.6,4.7,0,10,96.3,1470,-34519.795,33247.257,49.694,3864.922,-3.877,1.2,44.9767,87.7981,0.1036,2.2019,,1,1,3866,,,,,,
7730,10,43,28,894,27.371,1.019,14.4,8.4,4.6,0,10,89.5,1470,-34519.795,33247.257,49.694,3864.922,-3.877,1.2,44.9767,87.7981,0.1036,2.2019,,1,1,3866,,,,,,
7731,10,43,29,93,27.376,1.217,14.4,8.1,4.5,0,10,72.6,1470,-34519.795,33247.257,49.694,3864.922,-3.877,1.2,44.9767,87.7981,0.1036,2.2019,,1,1,3866,,,,,,
7732,10,43,29,294,27.378,1.034,14.4,7.5,4.7,0,10,90.4,1470,-34519.781,33247.277,49.701,3864.898,-3.872,1.207,45.029,87.6992,0.156,2.3008,,1,1,3866,,,,,,
7733,10,43,29,493,27.382,1.141,14.5,7.9,4.4,0,10,77.4,1470,-34519.781,33247.277,49.701,3864.898,-3.872,1.207,45.029,87.6992,0.156,2.3008,,1,1,3866,,,,,,
7734,10,43,29,693,27.386,1.126,14.5,8.1,4.4,0,10,78,1470,-34519.781,33247.277,49.701,3864.898,-3.872,1.207,45.029,87.6992,0.156,2.3008,,1,1,3866,,,,,,
7735,10,43,29,893,27.389,1.004,14.5,8.5,4.5,0,10,89.1,1470,-34519.781,33247.277,49.701,3864.898,-3.872,1.207,45.029,87.6992,0.156,2.3008,,1,1,3866,,,,,,
7736,10,43,30,93,27.393,1.156,14.5,8.5,4.4,0,10,75.7,1470,-34519.765,33247.297,49.699,3864.872,-3.869,1.205,45.0683,87.7279,0.1953,2.2721,,1,1,3866,,,,,,
7737,10,43,30,313,27.397,1.095,14.5,7.1,4.7,0,10,86.3,1470,-34519.765,33247.297,49.699,3864.872,-3.869,1.205,45.0683,87.7279,0.1953,2.2721,,1,1,3866,,,,,,
7738,10,43,30,513,27.4,0.973,14.5,7.2,4.9,0,10,101.1,1470,-34519.765,33247.297,49.699,3864.872,-3.869,1.205,45.0683,87.7279,0.1953,2.2721,,1,1,3866,,,,,,
7739,10,43,30,713,27.404,1.171,14.5,7.9,5,0,10,84.2,1470,-34519.765,33247.297,49.699,3864.872,-3.869,1.205,45.0683,87.7279,0.1953,2.2721,,1,1,3866,,,,,,
7740,10,43,30,913,27.408,1.019,14.4,8.1,4.7,0,10,91.7,1470,-34519.765,33247.297,49.699,3864.872,-3.869,1.205,45.0683,87.7279,0.1953,2.2721,,1,1,3866,,,,,,
7741,10,43,31,113,27.411,0.973,14.4,8.6,4.6,0,10,92.9,1470,-34519.765,33247.297,49.699,3864.872,-3.869,1.205,45.0683,87.7279,0.1953,2.2721,,1,1,3866,,,,,,
7742,10,43,31,313,27.415,1.049,14.4,7.8,4.8,0,10,89.3,1470,-34519.765,33247.297,49.699,3864.872,-3.869,1.205,45.0683,87.7279,0.1953,2.2721,,1,1,3866,,,,,,
7743,10,43,31,513,27.418,0.928,14.4,7.3,4.8,0,10,102.2,1470,-34519.765,33247.297,49.699,3864.872,-3.869,1.205,45.0683,87.7279,0.1953,2.2721,,1,1,3866,,,,,,
7744,10,43,31,713,27.422,1.217,14.4,7.3,4.8,0,10,78.7,1470,-34519.751,33247.312,49.706,3864.852,-3.869,1.212,45.0444,87.6844,0.1714,2.3156,,1,1,3866,,,,,,
7745,10,43,31,913,27.426,1.156,14.5,8.2,4.5,0,10,77.2,1470,-34519.751,33247.312,49.706,3864.852,-3.869,1.212,45.0444,87.6844,0.1714,2.3156,,1,1,3866,,,,,,
7746,10,43,32,133,27.429,0.943,14.5,8.3,4.6,0,10,96.9,1470,-34519.751,33247.312,49.706,3864.852,-3.869,1.212,45.0444,87.6844,0.1714,2.3156,,1,1,3866,,,,,,
7747,10,43,32,333,27.432,1.034,14.5,8,4.5,0,10,87.2,1470,-34519.751,33247.312,49.706,3864.852,-3.869,1.212,45.0444,87.6844,0.1714,2.3156,,1,1,3866,,,,,,
7748,10,43,32,553,27.436,0.989,14.5,7,4.9,0,10,99.6,1470,-34519.751,33247.312,49.706,3864.852,-3.869,1.212,45.0444,87.6844,0.1714,2.3156,,1,1,3866,,,,,,
7749,10,43,32,753,27.44,0.973,14.5,7.9,5,0,10,101.4,1470,-34519.751,33247.312,49.706,3864.852,-3.869,1.212,45.0444,87.6844,0.1714,2.3156,,1,1,3866,,,,,,
7750,10,43,32,953,27.444,1.186,14.4,8.3,4.9,0,10,81.6,1470,-34519.751,33247.312,49.706,3864.852,-3.869,1.212,45.0444,87.6844,0.1714,2.3156,,1,1,3866,,,,,,
7751,10,43,33,174,27.447,1.019,14.4,7.4,4.7,0,10,91.7,1470,-34519.751,33247.312,49.706,3864.852,-3.869,1.212,45.0444,87.6844,0.1714,2.3156,,1,1,3866,,,,,,
7752,10,43,33,373,27.45,0.989,14.4,7.5,4.6,0,10,93,1470,-34519.735,33247.33,49.699,3864.828,-3.868,1.205,45.0835,87.7092,0.2104,2.2908,,1,1,3866,,,,,,
7753,10,43,33,573,27.455,1.171,14.4,8.1,4.7,0,10,79,1470,-34519.735,33247.33,49.699,3864.828,-3.868,1.205,45.0835,87.7092,0.2104,2.2908,,1,1,3866,,,,,,
7754,10,43,33,773,27.458,0.989,14.5,8.2,4.5,0,10,90.7,1470,-34519.735,33247.33,49.699,3864.828,-3.868,1.205,45.0835,87.7092,0.2104,2.2908,,1,1,3866,,,,,,
7755,10,43,33,973,27.461,1.004,14.5,8.6,4.5,0,10,89.9,1470,-34519.735,33247.33,49.699,3864.828,-3.868,1.205,45.0835,87.7092,0.2104,2.2908,,1,1,3866,,,,,,
7756,10,43,34,173,27.464,1.019,14.5,7.9,4.5,0,10,88.2,1470,-34519.717,33247.345,49.699,3864.804,-3.87,1.205,45.0538,87.7378,0.1808,2.2622,,1,1,3866,,,,,,
7757,10,43,34,373,27.467,0.852,14.5,7.1,4.8,0,10,113.3,1470,-34519.717,33247.345,49.699,3864.804,-3.87,1.205,45.0538,87.7378,0.1808,2.2622,,1,1,3866,,,,,,
7758,10,43,34,573,27.471,1.11,14.5,7.2,4.8,0,10,85.7,1470,-34519.717,33247.345,49.699,3864.804,-3.87,1.205,45.0538,87.7378,0.1808,2.2622,,1,1,3866,,,,,,
7759,10,43,34,794,27.475,1.049,14.4,7.6,4.9,0,10,92.4,1470,-34519.717,33247.345,49.699,3864.804,-3.87,1.205,45.0538,87.7378,0.1808,2.2622,,1,1,3866,,,,,,
7760,10,43,34,993,27.478,0.928,14.4,8.4,4.7,0,10,101.3,1470,-34519.717,33247.345,49.699,3864.804,-3.87,1.205,45.0538,87.7378,0.1808,2.2622,,1,1,3866,,,,,,
7761,10,43,35,193,27.482,1.141,14.4,8.1,4.8,0,10,83.7,1470,-34519.717,33247.345,49.699,3864.804,-3.87,1.205,45.0538,87.7378,0.1808,2.2622,,1,1,3866,,,,,,
7762,10,43,35,393,27.485,1.004,14.4,7.4,4.9,0,10,96.2,1470,-34519.717,33247.345,49.699,3864.804,-3.87,1.205,45.0538,87.7378,0.1808,2.2622,,1,1,3866,,,,,,
7763,10,43,35,633,27.489,0.989,14.5,8.5,4.6,0,10,93.5,1470,-34519.717,33247.345,49.699,3864.804,-3.87,1.205,45.0538,87.7378,0.1808,2.2622,,1,1,3866,,,,,,
7764,10,43,35,834,27.493,1.08,14.5,8.8,4.4,0,10,81,1470,-34519.717,33247.345,49.699,3864.804,-3.87,1.205,45.0538,87.7378,0.1808,2.2622,,1,1,3866,,,,,,
7765,10,43,36,33,27.495,0.913,14.5,8.9,4.1,0,10,90.4,1470,-34519.717,33247.345,49.699,3864.804,-3.87,1.205,45.0538,87.7378,0.1808,2.2622,,1,1,3866,,,,,,
7766,10,43,36,234,27.499,1.049,14.5,8.3,4.2,0,10,80.9,1470,-34519.717,33247.345,49.699,3864.804,-3.87,1.205,45.0538,87.7378,0.1808,2.2622,,1,1,3866,,,,,,
7767,10,43,36,434,27.503,1.049,14.5,7.6,4.5,0,10,85.5,1470,-34519.717,33247.345,49.699,3864.804,-3.87,1.205,45.0538,87.7378,0.1808,2.2622,,1,1,3866,,,,,,
7768,10,43,36,633,27.506,0.973,14.5,7.2,4.8,0,10,98.6,1470,-34519.688,33247.377,49.704,3864.762,-3.867,1.21,45.0689,87.6945,0.1959,2.3055,,1,1,3866,,,,,,
7769,10,43,36,834,27.509,1.08,14.5,7.6,4.7,0,10,87,1470,-34519.688,33247.377,49.704,3864.762,-3.867,1.21,45.0689,87.6945,0.1959,2.3055,,1,1,3866,,,,,,
7770,10,43,37,33,27.512,0.958,14.5,7.5,4.8,0,10,100,1470,-34519.688,33247.377,49.704,3864.762,-3.867,1.21,45.0689,87.6945,0.1959,2.3055,,1,1,3866,,,,,,
7771,10,43,37,233,27.515,0.943,14.4,8.5,4.6,0,10,97.1,1470,-34519.688,33247.377,49.704,3864.762,-3.867,1.21,45.0689,87.6945,0.1959,2.3055,,1,1,3866,,,,,,
7772,10,43,37,433,27.52,1.095,14.4,8.3,4.7,0,10,84.1,1470,-34519.688,33247.377,49.704,3864.762,-3.867,1.21,45.0689,87.6945,0.1959,2.3055,,1,1,3866,,,,,,
7773,10,43,37,633,27.522,0.958,14.4,8.5,4.7,0,10,96.2,1470,-34519.688,33247.377,49.704,3864.762,-3.867,1.21,45.0689,87.6945,0.1959,2.3055,,1,1,3866,,,,,,
7774,10,43,37,833,27.526,1.11,14.4,8.3,4.7,0,10,83.6,1470,-34519.688,33247.377,49.704,3864.762,-3.867,1.21,45.0689,87.6945,0.1959,2.3055,,1,1,3866,,,,,,
7775,10,43,38,33,27.53,1.11,14.4,7.6,4.7,0,10,83.6,1470,-34519.688,33247.377,49.704,3864.762,-3.867,1.21,45.0689,87.6945,0.1959,2.3055,,1,1,3866,,,,,,
7776,10,43,38,253,27.534,1.049,14.4,7,4.9,0,10,92.3,1470,-34519.669,33247.39,49.706,3864.739,-3.872,1.212,45.0528,87.6874,0.1798,2.3126,,1,1,3866,,,,,,
7777,10,43,38,453,27.538,1.171,14.4,8,4.6,0,10,78.2,1470,-34519.669,33247.39,49.706,3864.739,-3.872,1.212,45.0528,87.6874,0.1798,2.3126,,1,1,3866,,,,,,
7778,10,43,38,653,27.541,1.004,14.5,8.8,4.2,0,10,82.9,1470,-34519.669,33247.39,49.706,3864.739,-3.872,1.212,45.0528,87.6874,0.1798,2.3126,,1,1,3866,,,,,,
7779,10,43,38,853,27.544,0.928,14.5,8.8,4.2,0,10,89.5,1470,-34519.669,33247.39,49.706,3864.739,-3.872,1.212,45.0528,87.6874,0.1798,2.3126,,1,1,3866,,,,,,
7780,10,43,39,53,27.548,1.08,14.5,8.1,4.6,0,10,85.8,1470,-34519.654,33247.407,49.711,3864.716,-3.87,1.218,45.0306,87.692,0.1575,2.308,,1,1,3866,,,,,,
7781,10,43,39,253,27.551,1.019,14.5,7.7,4.6,0,10,90.6,1470,-34519.654,33247.407,49.711,3864.716,-3.87,1.218,45.0306,87.692,0.1575,2.308,,1,1,3866,,,,,,
7782,10,43,39,453,27.554,1.126,14.5,7.1,4.8,0,10,84.5,1470,-34519.654,33247.407,49.711,3864.716,-3.87,1.218,45.0306,87.692,0.1575,2.308,,1,1,3866,,,,,,
7783,10,43,39,653,27.558,1.019,14.5,6.9,5,0,10,98.3,1470,-34519.654,33247.407,49.711,3864.716,-3.87,1.218,45.0306,87.692,0.1575,2.308,,1,1,3866,,,,,,
7784,10,43,39,853,27.56,0.852,14.5,7.6,4.9,0,10,115.7,1470,-34519.654,33247.407,49.711,3864.716,-3.87,1.218,45.0306,87.692,0.1575,2.308,,1,1,3866,,,,,,
7785,10,43,40,53,27.563,0.928,14.4,8.2,4.9,0,10,103.8,1470,-34519.654,33247.407,49.711,3864.716,-3.87,1.218,45.0306,87.692,0.1575,2.308,,1,1,3866,,,,,,
7786,10,43,40,253,27.566,0.806,14.4,8.2,4.7,0,10,115.5,1470,-34519.654,33247.407,49.711,3864.716,-3.87,1.218,45.0306,87.692,0.1575,2.308,,1,1,3866,,,,,,
7787,10,43,40,453,27.569,0.821,14.4,8.2,4.6,0,10,111,1470,-34519.654,33247.407,49.711,3864.716,-3.87,1.218,45.0306,87.692,0.1575,2.308,,1,1,3866,,,,,,
7788,10,43,40,654,27.572,0.897,14.4,7.8,4.7,0,10,102.3,1470,-34519.654,33247.407,49.711,3864.716,-3.87,1.218,45.0306,87.692,0.1575,2.308,,1,1,3866,,,,,,
7789,10,43,40,854,27.575,0.897,14.4,7.4,4.7,0,10,103.9,1470,-34519.654,33247.407,49.711,3864.716,-3.87,1.218,45.0306,87.692,0.1575,2.308,,1,1,3866,,,,,,
7790,10,43,41,54,27.579,1.08,14.4,7.2,4.8,0,10,88.4,1470,-34519.654,33247.407,49.711,3864.716,-3.87,1.218,45.0306,87.692,0.1575,2.308,,1,1,3866,,,,,,
7791,10,43,41,253,27.583,1.095,14.5,8.3,4.4,0,10,79.7,1470,-34519.654,33247.407,49.711,3864.716,-3.87,1.218,45.0306,87.692,0.1575,2.308,,1,1,3866,,,,,,
7792,10,43,41,453,27.586,1.034,14.5,8.6,4.5,0,10,87,1470,-34519.654,33247.407,49.711,3864.716,-3.87,1.218,45.0306,87.692,0.1575,2.308,,1,1,3866,,,,,,
7793,10,43,41,654,27.59,1.126,14.5,8.4,4.4,0,10,78.4,1470,-34519.622,33247.438,49.702,3864.672,-3.871,1.208,45.0262,87.7894,0.1531,2.2106,,1,1,3866,,,,,,
7794,10,43,41,853,27.592,0.913,14.5,7.7,4.5,0,10,99.7,1470,-34519.622,33247.438,49.702,3864.672,-3.871,1.208,45.0262,87.7894,0.1531,2.2106,,1,1,3866,,,,,,
7795,10,43,42,53,27.595,0.897,14.5,7.1,4.8,0,10,107.4,1470,-34519.622,33247.438,49.702,3864.672,-3.871,1.208,45.0262,87.7894,0.1531,2.2106,,1,1,3866,,,,,,
7796,10,43,42,253,27.598,0.897,14.5,7.2,4.8,0,10,106.6,1470,-34519.622,33247.438,49.702,3864.672,-3.871,1.208,45.0262,87.7894,0.1531,2.2106,,1,1,3866,,,,,,
7797,10,43,42,453,27.601,0.867,14.5,7.5,4.9,0,10,111.9,1470,-34519.622,33247.438,49.702,3864.672,-3.871,1.208,45.0262,87.7894,0.1531,2.2106,,1,1,3866,,,,,,
7798,10,43,42,653,27.605,1.065,14.4,8,4.9,0,10,90.4,1470,-34519.622,33247.438,49.702,3864.672,-3.871,1.208,45.0262,87.7894,0.1531,2.2106,,1,1,3866,,,,,,
7799,10,43,42,854,27.609,1.08,14.4,8,4.8,0,10,88.3,1470,-34519.622,33247.438,49.702,3864.672,-3.871,1.208,45.0262,87.7894,0.1531,2.2106,,1,1,3866,,,,,,
7800,10,43,43,53,27.612,1.004,14.4,8.5,4.6,0,10,91.1,1470,-34519.622,33247.438,49.702,3864.672,-3.871,1.208,45.0262,87.7894,0.1531,2.2106,,1,1,3866,,,,,,
7801,10,43,43,253,27.615,1.034,14.4,7.7,4.8,0,10,91.8,1470,-34519.61,33247.453,49.71,3864.653,-3.868,1.216,45.064,87.6802,0.191,2.3198,,1,1,3866,,,,,,
7802,10,43,43,453,27.619,0.958,14.4,7.4,4.7,0,10,97.2,1470,-34519.61,33247.453,49.71,3864.653,-3.868,1.216,45.064,87.6802,0.191,2.3198,,1,1,3866,,,,,,
7803,10,43,43,653,27.622,1.049,14.4,7.4,4.8,0,10,89.8,1470,-34519.61,33247.453,49.71,3864.653,-3.868,1.216,45.064,87.6802,0.191,2.3198,,1,1,3866,,,,,,
7804,10,43,43,853,27.627,1.156,14.4,6.9,4.9,0,10,83.9,1470,-34519.61,33247.453,49.71,3864.653,-3.868,1.216,45.064,87.6802,0.191,2.3198,,1,1,3866,,,,,,
7805,10,43,44,54,27.63,1.049,14.5,8.2,4.8,0,10,90.5,1470,-34519.61,33247.453,49.71,3864.653,-3.868,1.216,45.064,87.6802,0.191,2.3198,,1,1,3866,,,,,,
7806,10,43,44,254,27.634,1.141,14.5,8.3,4.5,0,10,79.2,1470,-34519.597,33247.472,49.711,3864.63,-3.864,1.217,45.1124,87.662,0.2394,2.338,,1,1,3866,,,,,,
7807,10,43,44,453,27.637,1.019,14.5,7.8,4.4,0,10,86.4,1470,-34519.597,33247.472,49.711,3864.63,-3.864,1.217,45.1124,87.662,0.2394,2.338,,1,1,3866,,,,,,
7808,10,43,44,654,27.639,0.867,14.5,7.5,4.7,0,10,108.1,1470,-34519.597,33247.472,49.711,3864.63,-3.864,1.217,45.1124,87.662,0.2394,2.338,,1,1,3866,,,,,,
7809,10,43,44,853,27.643,0.989,14.5,7.3,4.8,0,10,97.7,1470,-34519.597,33247.472,49.711,3864.63,-3.864,1.217,45.1124,87.662,0.2394,2.338,,1,1,3866,,,,,,
7810,10,43,45,53,27.646,0.973,14.5,7.5,4.9,0,10,99.6,1470,-34519.597,33247.472,49.711,3864.63,-3.864,1.217,45.1124,87.662,0.2394,2.338,,1,1,3866,,,,,,
7811,10,43,45,253,27.65,1.11,14.5,8.1,4.9,0,10,87.2,1470,-34519.597,33247.472,49.711,3864.63,-3.864,1.217,45.1124,87.662,0.2394,2.338,,1,1,3866,,,,,,
7812,10,43,45,453,27.654,1.11,14.4,8,4.9,0,10,87.2,1470,-34519.597,33247.472,49.711,3864.63,-3.864,1.217,45.1124,87.662,0.2394,2.338,,1,1,3866,,,,,,
7813,10,43,45,654,27.657,1.065,14.4,8,4.8,0,10,89.2,1470,-34519.597,33247.472,49.711,3864.63,-3.864,1.217,45.1124,87.662,0.2394,2.338,,1,1,3866,,,,,,
7814,10,43,45,853,27.661,1.126,14.4,7.2,4.9,0,10,86.3,1470,-34519.597,33247.472,49.711,3864.63,-3.864,1.217,45.1124,87.662,0.2394,2.338,,1,1,3866,,,,,,
7815,10,43,46,53,27.664,0.973,14.4,7.1,4.8,0,10,97.9,1470,-34519.597,33247.472,49.711,3864.63,-3.864,1.217,45.1124,87.662,0.2394,2.338,,1,1,3866,,,,,,
7816,10,43,46,253,27.667,0.958,14.4,7.3,4.8,0,10,100.1,1470,-34519.597,33247.472,49.711,3864.63,-3.864,1.217,45.1124,87.662,0.2394,2.338,,1,1,3866,,,,,,
7817,10,43,46,454,27.67,0.913,14.4,7.7,4.8,0,10,103.9,1470,-34519.597,33247.472,49.711,3864.63,-3.864,1.217,45.1124,87.662,0.2394,2.338,,1,1,3866,,,,,,
7818,10,43,46,654,27.672,0.821,14.5,8.5,4.5,0,10,108.1,1470,-34519.563,33247.502,49.708,3864.584,-3.867,1.214,45.0625,87.7729,0.1894,2.2271,,1,1,3866,,,,,,
7819,10,43,46,854,27.675,0.882,14.5,8,4.5,0,10,102,1470,-34519.563,33247.502,49.708,3864.584,-3.867,1.214,45.0625,87.7729,0.1894,2.2271,,1,1,3866,,,,,,
7820,10,43,47,54,27.678,0.806,14.5,7.3,4.6,0,10,114.1,1470,-34519.563,33247.502,49.708,3864.584,-3.867,1.214,45.0625,87.7729,0.1894,2.2271,,1,1,3866,,,,,,
7821,10,43,47,253,27.68,0.761,14.5,7,5,0,10,132,1470,-34519.563,33247.502,49.708,3864.584,-3.867,1.214,45.0625,87.7729,0.1894,2.2271,,1,1,3866,,,,,,
7822,10,43,47,454,27.684,0.882,14.5,7.8,4.9,0,10,110.8,1470,-34519.563,33247.502,49.708,3864.584,-3.867,1.214,45.0625,87.7729,0.1894,2.2271,,1,1,3866,,,,,,
7823,10,43,47,654,27.686,0.761,14.4,8.5,4.8,0,10,124.7,1470,-34519.563,33247.502,49.708,3864.584,-3.867,1.214,45.0625,87.7729,0.1894,2.2271,,1,1,3866,,,,,,
7824,10,43,47,854,27.689,0.837,14.4,8.1,4.7,0,10,111.5,1470,-34519.563,33247.502,49.708,3864.584,-3.867,1.214,45.0625,87.7729,0.1894,2.2271,,1,1,3866,,,,,,
7825,10,43,48,54,27.692,0.821,14.4,7.2,4.8,0,10,115.4,1470,-34519.563,33247.502,49.708,3864.584,-3.867,1.214,45.0625,87.7729,0.1894,2.2271,,1,1,3866,,,,,,
7826,10,43,48,293,27.694,0.684,14.5,9,4,0,10,117.7,1470,-34519.552,33247.516,49.715,3864.567,-3.865,1.221,45.0817,87.7161,0.2087,2.2839,,1,1,3866,,,,,,
7827,10,43,48,493,27.698,0.821,14.5,7.9,4.5,0,10,109.2,1470,-34519.552,33247.516,49.715,3864.567,-3.865,1.221,45.0817,87.7161,0.2087,2.2839,,1,1,3866,,,,,,
7828,10,43,48,693,27.701,0.928,14.5,7.2,4.7,0,10,102,1470,-34519.552,33247.516,49.715,3864.567,-3.865,1.221,45.0817,87.7161,0.2087,2.2839,,1,1,3866,,,,,,
7829,10,43,48,893,27.703,0.913,14.5,6.9,5,0,10,110.1,1470,-34519.552,33247.516,49.715,3864.567,-3.865,1.221,45.0817,87.7161,0.2087,2.2839,,1,1,3866,,,,,,
7830,10,43,49,93,27.707,0.943,14.5,7.5,5,0,10,106.3,1470,-34519.552,33247.516,49.715,3864.567,-3.865,1.221,45.0817,87.7161,0.2087,2.2839,,1,1,3866,,,,,,
7831,10,43,49,293,27.709,0.852,14.4,8.2,4.9,0,10,113.2,1470,-34519.552,33247.516,49.715,3864.567,-3.865,1.221,45.0817,87.7161,0.2087,2.2839,,1,1,3866,,,,,,
7832,10,43,49,493,27.712,0.897,14.4,7.9,4.7,0,10,104.3,1470,-34519.552,33247.516,49.715,3864.567,-3.865,1.221,45.0817,87.7161,0.2087,2.2839,,1,1,3866,,,,,,
7833,10,43,49,694,27.716,0.943,14.4,7.5,4.7,0,10,97.8,1470,-34519.552,33247.516,49.715,3864.567,-3.865,1.221,45.0817,87.7161,0.2087,2.2839,,1,1,3866,,,,,,
7834,10,43,49,893,27.719,0.958,14.4,7.2,4.8,0,10,99.5,1470,-34519.552,33247.516,49.715,3864.567,-3.865,1.221,45.0817,87.7161,0.2087,2.2839,,1,1,3866,,,,,,
7835,10,43,50,93,27.722,1.004,14.5,8.3,4.5,0,10,88.1,1470,-34519.552,33247.516,49.715,3864.567,-3.865,1.221,45.0817,87.7161,0.2087,2.2839,,1,1,3866,,,,,,
7836,10,43,50,293,27.726,1.004,14.5,8.6,4.2,0,10,84.2,1470,-34519.552,33247.516,49.715,3864.567,-3.865,1.221,45.0817,87.7161,0.2087,2.2839,,1,1,3866,,,,,,
7837,10,43,50,493,27.73,1.08,14.5,8.5,4.4,0,10,81.6,1470,-34519.552,33247.516,49.715,3864.567,-3.865,1.221,45.0817,87.7161,0.2087,2.2839,,1,1,3866,,,,,,
7838,10,43,50,694,27.734,1.171,14.5,7.3,4.7,0,10,79.9,1470,-34519.521,33247.545,49.718,3864.525,-3.866,1.224,45.0564,87.766,0.1834,2.234,,1,1,3866,,,,,,
7839,10,43,50,893,27.737,1.08,14.5,7.2,4.7,0,10,87.3,1470,-34519.521,33247.545,49.718,3864.525,-3.866,1.224,45.0564,87.766,0.1834,2.234,,1,1,3866,,,,,,
7840,10,43,51,93,27.74,0.973,14.5,7.8,4.8,0,10,99.5,1470,-34519.521,33247.545,49.718,3864.525,-3.866,1.224,45.0564,87.766,0.1834,2.234,,1,1,3866,,,,,,
7841,10,43,51,293,27.743,0.989,14.4,7.9,4.9,0,10,98.6,1470,-34519.521,33247.545,49.718,3864.525,-3.866,1.224,45.0564,87.766,0.1834,2.234,,1,1,3866,,,,,,
7842,10,43,51,493,27.746,0.973,14.4,8.2,4.8,0,10,98,1470,-34519.521,33247.545,49.718,3864.525,-3.866,1.224,45.0564,87.766,0.1834,2.234,,1,1,3866,,,,,,
7843,10,43,51,693,27.75,1.095,14.4,7.3,5,0,10,88.8,1470,-34519.521,33247.545,49.718,3864.525,-3.866,1.224,45.0564,87.766,0.1834,2.234,,1,1,3866,,,,,,
7844,10,43,51,893,27.756,1.278,14.5,7.8,4.6,0,10,70.8,1470,-34519.521,33247.545,49.718,3864.525,-3.866,1.224,45.0564,87.766,0.1834,2.234,,1,1,3866,,,,,,
